Company Name,Primary NAICS Description,D-U-N-S@ Number,Web Address (URL),Industry,tier,concrete restoration,epoxy coatings,floor coatings,floor demo,floor demolition,floor maintenance,flooring maintenance,floor restoration,flooring restoration,surface preparation,concrete AND flooring,concrete AND surfacing,concrete AND restoration,concrete AND coating,concrete AND construction,concrete AND polishing,concrete AND painting,concrete AND demolition,concrete AND epoxy,flooring,surfacing,coating,construction,polishing,painting,demolition,epoxy
MORRIS CHUCK COASTAL HOMES,New Single-Family Housing Construction (except For-Sale Builders),00-630-7324,WWW.CHUCKMORRISHOMES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUCK WELLS & ASSOCIATES,Home Furnishing Merchant Wholesalers,06-062-4061,WWW.CHUCKWELLS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CHU CONTRACTING, INC.",Roofing Contractors,10-183-5234,WWW.CHUCONTRACTING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FALCON INTERNATIONAL, INC.",New Single-Family Housing Construction (except For-Sale Builders),02-635-5194,WWW.CHUGACH.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CHURCH BOND FINANCE, INC.","All Other Professional, Scientific, and Technical Services",07-978-3941,WWW.CHURCHBONDFINANCE.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DANIELS & DANIELS CONSTRUCTION, INC.",New Single-Family Housing Construction (except For-Sale Builders),18-239-0919,WWW.CHURCHESBYDANIELS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHURCHILL DEVELOPMENT CORP,New Single-Family Housing Construction (except For-Sale Builders),79-179-3706,WWW.CHURCHILLBUILDERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLP CHURCHILL MCGEE,Other Management Consulting Services,15-972-4132,WWW.CHURCHILLMCGEE.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARTNER PURCHASING GROUP,Furniture Merchant Wholesalers,87-742-2568,WWW.CHURCHPARTNER.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHURCHVILLE FIRE EQUIPMENT CORP.,Service Establishment Equipment and Supplies Merchant Wholesalers,01-346-4417,WWW.CHURCHVILLEFIRE.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CONTEMPORARY HAMMER WORKS, INC.",Residential Remodelers,02-041-8997,WWW.CHWCONTRACTORS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIA-CUSTOM INTERIOR ASSOCIATES INC.,Residential Remodelers,13-865-5720,WWW.CIABUILDERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIACCIO ROOFING CORP,Roofing Contractors,17-550-9223,WWW.CIACCIOROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CREATIVE INDUSTRIES INC,Paint and Coating Manufacturing,07-144-6660,WWW.CIBULLETPROOF.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIC COATINGS, LLC",Paint and Coating Manufacturing,83-238-0344,WWW.CICCOATINGS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CICELY'S HAIR AND BEAUTY SUPPLIES, INC.",Service Establishment Equipment and Supplies Merchant Wholesalers,03-938-6602,WWW.CICELYSBEAUTY.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CICERO'S DEVELOPMENT, INC.",Residential Remodelers,18-189-7232,WWW.CICEROSDEV.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CORPORATE INTERIOR CONCEPTS, LLC",Furniture Merchant Wholesalers,12-782-9047,WWW.CIC-GROUP.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIC INDUSTRIES INC,Residential Remodelers,07-540-6780,WWW.CICINDUSTRIES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CICONIX, LLC",Other Management Consulting Services,07-853-2841,WWW.CICONIX.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"C & I CONSTRUCTION AND DESIGN, INC.",New Single-Family Housing Construction (except For-Sale Builders),14-090-2193,WWW.CICONSTRUCTIONDESIGN.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"COUNTER INTELLIGENCE, INCORPORATED",Home Furnishing Merchant Wholesalers,17-704-8030,WWW.CICOUNTERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONSOLIDATED INTERNATIONAL CORPORATION,Service Establishment Equipment and Supplies Merchant Wholesalers,10-618-5648,WWW.CICUS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CONSTRUCTION IMPLEMENTS DEPOT, INC.",Construction Machinery Manufacturing,61-424-2027,WWW.CIDATTACHMENTS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"COMMERCIAL INTERIOR DECOR, INC.",Home Furnishing Merchant Wholesalers,19-844-0778,WWW.CIDINC.NET,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIDOLOGY INC.,New Single-Family Housing Construction (except For-Sale Builders),05-209-8106,WWW.CIDOLOGY.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COUNCIL OF INTERIOR DESIGN QUALIFICATION INC,"All Other Professional, Scientific, and Technical Services",03-267-8615,WWW.CIDQ.ORG,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIELO IMPORTS INC,All Other Business Support Services,04-124-9173,WWW.CIELOIMPORTS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIFELLI & SON GENERAL CONSTRUCTION INC,New Single-Family Housing Construction (except For-Sale Builders),82-508-9170,WWW.CIFELLIANDSON.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMBRIDGE INFORMATION GRO,"All Other Professional, Scientific, and Technical Services",01-285-5132,WWW.CIG.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNITY IMPROVEMENT GROUP,Residential Remodelers,93-305-6736,WWW.CIGAMERICA.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORPORATE INVESTMENT INTERNATIONAL INC,"All Other Professional, Scientific, and Technical Services",78-316-1623,WWW.CIIBROKERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIMARRON CAPITAL, INC.",New Single-Family Housing Construction (except For-Sale Builders),11-917-8481,WWW.CIMARRONHOMES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIMBRIA CONSULTING, LLC",Other Management Consulting Services,11-755-4370,WWW.CIMBRIA-CONSULTING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIMLINE, INC.",Construction Machinery Manufacturing,11-287-0175,WWW.CIMLINE.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CARPET INDUSTRY CLEARINGHOUSE, INC.",Service Establishment Equipment and Supplies Merchant Wholesalers,16-177-5861,WWW.CINCHPARTS.INFO,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINCINNATI LAUNDRY EQUIPMENT INC,Service Establishment Equipment and Supplies Merchant Wholesalers,12-427-0153,WWW.CINCINNATILAUNDRY.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIPHER SECURITY LLC,Other Management Consulting Services,04-156-6137,WWW.CIPHER.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P. CIPOLLINI INC.,Roofing Contractors,19-464-5958,WWW.CIPOLLINIROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIPPCO, INC.",New Single-Family Housing Construction (except For-Sale Builders),11-713-5882,WWW.CIPPCO.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIPRIANI USA, INC.",Other Management Consulting Services,13-739-9536,WWW.CIPRIANI.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CLARK INTERNATIONAL, INC.",Other Management Consulting Services,02-854-7499,WWW.CIPROTECT.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE CONSTRUCTION CO INC,Residential Remodelers,08-690-4208,WWW.CIRCLE.YOURWEBHOSTING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIRCLE C. CONTRACTING, INC.",Residential Remodelers,05-034-9260,WWW.CIRCLECCONTRACTING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIRCLE CITY ROOFING, INC.",Roofing Contractors,80-632-4083,WWW.CIRCLECITYROOFINGINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JOHN W. CATES CONSTRUCTION CO., INC.",New Single-Family Housing Construction (except For-Sale Builders),60-271-1814,WWW.CIRCLECKY.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE GLASS LLC,Home Furnishing Merchant Wholesalers,01-044-4875,WWW.CIRCLEGLASS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIRCLE JANITORIAL SUPPLIES, INC.",Service Establishment Equipment and Supplies Merchant Wholesalers,05-525-3769,WWW.CIRCLEJANITORIAL.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE L CONSTRUCTION INC,New Single-Family Housing Construction (except For-Sale Builders),00-475-6487,WWW.CIRCLELCONSTRUCTIONINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIRCLE ROSE CONTRACTING, INC.",Roofing Contractors,96-152-6238,WWW.CIRCLEROSE.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCUIT BOARD MEDICS LLC,Other Management Consulting Services,96-504-7561,WWW.CIRCUITBOARDMEDICS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIRCUITHUB, INC.","All Other Professional, Scientific, and Technical Services",04-394-3571,WWW.CIRCUITHUB.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"COMMERCIAL & INDUSTRIAL ROOFING CO., INC.",Roofing Contractors,15-754-5930,WWW.CIROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUMED IMAGING CENTER INC,All Other Business Support Services,02-692-2213,WWW.CIRPA.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"COMMERCIAL INDUSTRIAL ROOFING, INC.",Roofing Contractors,83-537-0672,WWW.CIR-ROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIRRUS VISUAL COMMUNICATIONS, LLC","All Other Professional, Scientific, and Technical Services",12-931-5151,WWW.CIRRUSVISUAL.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRSCO COMMERCIAL ROOF,Roofing Contractors,06-781-0493,WWW.CIRSCO.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONSTRUCTION INDUSTRY ROUND TABLE,New Single-Family Housing Construction (except For-Sale Builders),01-550-3257,WWW.CIRT.ORG,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPS REALTY LLC,"All Other Professional, Scientific, and Technical Services",02-247-0902,WWW.CISC-LLC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CISCO CITY SHOP,All Other Business Support Services,01-454-5813,WWW.CISCO.EDU,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUALITY FLOORING SUPPLIES INC,Service Establishment Equipment and Supplies Merchant Wholesalers,11-276-4493,WWW.CISCOFLOORINGSUPPLIES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CORPORATE INTERIORS, INC.",Furniture Merchant Wholesalers,15-052-8719,WWW.CISELECT.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CORPORATE INTERIOR SYSTEMS, INC.",Furniture Merchant Wholesalers,17-417-4565,WWW.CISINPHX.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CISNEY & O'DONNELL, INC.",Residential Remodelers,06-169-4253,WWW.CISNEYODONNELL.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CITADEL CONSTRUCTION MANAGEMENT, L.L.C.",New Single-Family Housing Construction (except For-Sale Builders),60-831-6324,WWW.CITADELCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITADEL CONSTRUCTION INC,New Single-Family Housing Construction (except For-Sale Builders),78-534-7329,WWW.CITADELCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AERGO SOLUTIONS LLC,Other Management Consulting Services,16-108-2024,WWW.CITADELOSG.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITATION NORTHERN INC,New Single-Family Housing Construction (except For-Sale Builders),85-917-9095,WWW.CITATIONNORTHERN.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITIPAK DELIVERY SYSTEM INC,All Other Business Support Services,62-765-2860,WWW.CITIPAKDELIVERYSYSTEMS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITIROOF CORP.,Roofing Contractors,61-276-4092,WWW.CITIROOF.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITIVEST CONSTRUCTION CORP,New Single-Family Housing Construction (except For-Sale Builders),80-318-8051,WWW.CITIVESTCORP.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITRATEK INC.,Other Management Consulting Services,07-832-0431,WWW.CITRATEK.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHEELER CONSTRUCTION INC,New Single-Family Housing Construction (except For-Sale Builders),08-624-3649,WWW.CITRUSBUILDER.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CITY BUILDERS & SUPPLY, INC",Residential Remodelers,18-040-9831,WWW.CITYBUILDERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EADO PARTNERS, L.P.",New Single-Family Housing Construction (except For-Sale Builders),07-999-3220,WWW.CITYCHOICEHOMES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRUNETTE'S CITY CLEANERS & LAUNDRY INC,Service Establishment Equipment and Supplies Merchant Wholesalers,05-492-7116,WWW.CITYCLEANERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONNECT DETROIT,All Other Business Support Services,12-677-9763,WWW.CITYCONNECTDETROIT.ORG,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITY CONSTRUCTION GR INC.,New Single-Family Housing Construction (except For-Sale Builders),02-875-9166,WWW.CITYCONSTRUCTIONGROUP.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CITY CONSTRUCTION, INC.",New Single-Family Housing Construction (except For-Sale Builders),01-671-5310,WWW.CITYCONSTRUCTIONHAWAII.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITY CREEK CONSTRUCTION & DEVELOPMENT LLC,New Single-Family Housing Construction (except For-Sale Builders),12-375-4520,WWW.CITYCREEKCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CITY EXPRESS, INC.",All Other Business Support Services,16-695-8160,WWW.CITYEXPRESSINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CITY GROUP, INC.",Service Establishment Equipment and Supplies Merchant Wholesalers,18-860-9291,WWW.CITYGROUPINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITY HOMES AND GARDENS LLC,New Single-Family Housing Construction (except For-Sale Builders),01-119-5298,WWW.CITYHOMESANDGARDENS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROGER A FARROW JR HOME BUILDER INC,New Single-Family Housing Construction (except For-Sale Builders),85-855-4629,WWW.CITYHOMESOFHOUSTON.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CITYLINE CONSTRUCTION FIRE & WATER RESTORATION, INC.",Residential Remodelers,10-669-7308,WWW.CITYLINECONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITY MATTRESS FACTORY INC,Furniture Merchant Wholesalers,96-249-6246,WWW.CITYMATTRESSFACTORY.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEYLINE TRANSIT,All Other Business Support Services,02-491-8166,WWW.CITYOFDUBUQUE.ORG,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HASTINGS GRAIN INSPECTION INC,"All Other Professional, Scientific, and Technical Services",06-512-6617,WWW.CITYOFHASTINGS.ORG,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGE COUNTY GREAT PARK CORPORATION,All Other Business Support Services,80-625-7387,WWW.CITYOFIRVINE.ORG,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VENTURA STREETS DEPT,Residential Remodelers,00-527-6477,WWW.CITYOFVENTURA.CA.GOV,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WOODWARD MUNICIPAL AUTHORITY,All Other Business Support Services,96-257-4211,WWW.CITYOFWOODWARD-OK.GOV,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITYSCAPE BUILDERS INC,New Single-Family Housing Construction (except For-Sale Builders),80-658-4579,WWW.CITYSCAPEBUILDERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CITYSCAPES INTERNATIONAL, INC.",Construction Machinery Manufacturing,16-132-6637,WWW.CITYSCAPESINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITYVIEW ADVISORS LLC,All Other Business Support Services,83-025-0283,WWW.CITYVIEW.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITY VOICES CHORUS OF SWEET ADELINES INTERNATIONAL,All Other Business Support Services,82-906-1170,WWW.CITYVOICESCHORUS.ORG,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITYWIDE FLOOR SERVICE INC,Home Furnishing Merchant Wholesalers,00-717-3230,WWW.CITYWIDEFLOORSERVICE.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITY WIDE REMODELERS INC,Residential Remodelers,05-638-0397,WWW.CITYWIDEREMODELERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CITY WIDE RESTORATION, INC",Residential Remodelers,79-216-1668,WWW.CITYWIDERESTO.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITYWIDE ROOFING INC,Roofing Contractors,96-034-8832,WWW.CITYWIDEROOFINGPHILLY.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CITY WIDE ROOFING & REMODELING CO., INC.",Residential Remodelers,14-586-5957,WWW.CITYWIDEROOFINGPHILLY.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITYWORKS ALLIANCE,Other Management Consulting Services,01-444-7918,WWW.CITYWORKS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUBBOCK CIVIC INC,All Other Business Support Services,09-878-0372,WWW.CIVICLUBBOCK.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIVITAN CENTER,All Other Business Support Services,09-341-2559,WWW.CIVITANSERVICES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CJ & ASSOCIATES, INC.",Furniture Merchant Wholesalers,11-752-7630,WWW.CJASSOCIATESINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CJB CONSTRUCTION, INC.",New Single-Family Housing Construction (except For-Sale Builders),01-477-3270,WWW.CJBCONSTRUCTION-TX.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C & J CUSTOM CONSTRUCTION LLC,Residential Remodelers,61-564-8248,WWW.CJCCONLINE.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"C JOHNSON CONSTRUCTION, INC.",New Single-Family Housing Construction (except For-Sale Builders),79-106-8211,WWW.CJCINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARMSTRONG CONSTRUCTION INC,New Single-Family Housing Construction (except For-Sale Builders),05-277-5983,WWW.CJFCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CJM CONSTRUCTION OF SOUTH FLORIDA, INC.",New Single-Family Housing Construction (except For-Sale Builders),02-528-7710,WWW.CJMLUXURYHOMES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C & J ROOFING CO INC,Roofing Contractors,04-651-4352,WWW.CJROOF.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C. J. ROOFING CO.,Roofing Contractors,09-840-9303,WWW.CJROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C & J ROOFING CO INC,Roofing Contractors,80-284-9042,WWW.CJROOFINGCOINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CJ'S ROOFING AND REPAIRS, LLC",Roofing Contractors,08-643-5214,WWW.CJSROOFINGLLC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROCKY MOUNTAIN BUILDERS SUPPLY, INC.",New Single-Family Housing Construction (except For-Sale Builders),61-084-1079,WWW.CKBUILDERSINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHARLES KELLER CONSTRUCTION INC.,Residential Remodelers,03-131-4803,WWW.CKCONSTRUCTION.NET,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K C C INC,New Single-Family Housing Construction (except For-Sale Builders),01-180-3483,WWW.CKCRENTALS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLINS' KEYS INC.,Service Establishment Equipment and Supplies Merchant Wholesalers,03-982-6201,WWW.CKILOCK.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CKK HOME DECOR LIMITED PARTNERSHIP,Home Furnishing Merchant Wholesalers,15-223-0988,WWW.CKKHOME.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHARLES KNICELY BUILDERS LLC,New Single-Family Housing Construction (except For-Sale Builders),03-487-4149,WWW.CKNICELYBUILDERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CKE, INC.",Service Establishment Equipment and Supplies Merchant Wholesalers,07-968-6760,WWW.CKR.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLA BUILDERS,New Single-Family Housing Construction (except For-Sale Builders),13-931-6348,WWW.CLABUILDERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CLADDAGH CONSTRUCTION, INC.",Residential Remodelers,83-575-8640,WWW.CLADDAGHCONSTRUCTION.NET,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLAIM SOLUTION INC,"All Other Professional, Scientific, and Technical Services",00-993-7947,WWW.CLAIMSOLUTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLANDO DEVELOPMENT LLC,Residential Remodelers,82-738-6264,WWW.CLAIMSPARENCY.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CL ALLOYS - DALLAS, LLC",Home Furnishing Merchant Wholesalers,08-013-3667,WWW.CLALLOYS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CLA-MAR, INC.",Home Furnishing Merchant Wholesalers,03-140-4643,WWW.CLA-MAR.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"C. LANEY AND SONS CONSTRUCTION, INC.",New Single-Family Housing Construction (except For-Sale Builders),96-000-8647,WWW.CLANEYANDSONS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLAREMONT PARTNERS INC,All Other Business Support Services,08-698-9162,WWW.CLAREMONTPARTNERS.NET,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CLARENCE HOUSE, INC.",Home Furnishing Merchant Wholesalers,00-253-3123,WWW.CLARENCEHOUSE.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLAREO PARTNERS LLC,Other Management Consulting Services,16-519-6168,WWW.CLAREO.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ULTIMATE SAFETY CONCEPTS, INC.",Service Establishment Equipment and Supplies Merchant Wholesalers,07-921-3391,WWW.CLAREYS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CLARION CONSTRUCTION, INC.",New Single-Family Housing Construction (except For-Sale Builders),78-362-9595,WWW.CLARIONCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARITY SOLUTIONS GROUP LLC,Other Management Consulting Services,04-701-2858,WWW.CLARITYINSIGHTS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CLARK PRODUCTIONS, INC.","All Other Professional, Scientific, and Technical Services",01-583-5549,WWW.CLARK.IS,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARK & LEATHERWOOD INC,New Single-Family Housing Construction (except For-Sale Builders),18-728-7032,WWW.CLARKANDLEATHERWOOD.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARK & THOMAS CONSTRUCTION INC,New Single-Family Housing Construction (except For-Sale Builders),36-105-5049,WWW.CLARKANDTHOMAS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CLARKCO CONSTRUCTION, INC.",New Single-Family Housing Construction (except For-Sale Builders),07-870-1066,WWW.CLARKCOCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CLARK CONSTRUCTION OF RIDGEFIELD, INC",Residential Remodelers,36-184-0150,WWW.CLARKCONSTRUCTION.NET,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARK CUSTOM BUILDERS INC,New Single-Family Housing Construction (except For-Sale Builders),02-279-3900,WWW.CLARKCUSTOMBUILDERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARK DREW CONSTRUCTION INC.,New Single-Family Housing Construction (except For-Sale Builders),17-665-1685,WWW.CLARKDREWCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CLARKE CONTRACTORS, INC.",Residential Remodelers,09-217-1821,WWW.CLARKECONTRACTORS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARK CONSTRUCTION CORPORATION,New Single-Family Housing Construction (except For-Sale Builders),16-113-2469,WWW.CLARKNYC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CLARK POWER PRODUCTS, INC.","All Other Professional, Scientific, and Technical Services",95-706-7994,WWW.CLARKPOWERPRODUCTS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEVIN CLARK,Other Management Consulting Services,16-824-4452,WWW.CLARKREALTYSA.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARK RENOVATIONS INC,Residential Remodelers,62-214-5282,WWW.CLARKREMODELING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CLARK'S QUALITY ROOFING, INC.",Roofing Contractors,15-369-1464,WWW.CLARKROOF.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
